Arm,Problem,M,Run,IGD,IGDp,FEWithinBudget,HandleIdentity,Runtime,SurvivalRateAll,SurvivalRateLate,SurvivalRatePooled,SurvivalRateEarly,SurvivalRateStage1,SurvivalRateStage2,SurvivalRateStage3,SurvivalRateStage4,OracleHitRate,OracleHitRateLate,OracleGainRatio,OracleGainRatioLate,OracleAlgorithmGain,OracleOracleGain,OraclePoolConsidered,OracleSubsampledFraction,OracleRowCount,BatchSizeMean,BatchSizeMin,BatchSizeMax,BatchSpreadMean,PoolRawMean,PoolUniqueMean,LastRoundUniqueMean,SelectedFromLastRoundMean,RetainedCountMean,GenerationCount,EvaluatedTotal,SurvivorTotal,AggregationChangedFraction,IndicatorOperationalFraction,IndicatorAvailableFraction,IndicatorModeFraction,ExploreModeFraction,LambdaTMean,PErrMean,FallbackGenerationCount,TruncatedGenerationCount,meta_M,meta_Run,meta_CompletedFE,meta_MaxFE,meta_ActualD,meta_Gmax,meta_ProblemN,meta_PMix,meta_QKeep,meta_NMin,meta_NMax,meta_RGood,meta_Lambda0,meta_OracleEvery,meta_OraclePoolLimit,meta_OracleReferenceSize,meta_SchemaVersion,meta_ArmID
V4_FULL,DTLZ7,20,7,23.458228586244918,23.358806169183783,1.0,1.0,294.1441385999999,0.9166666666666666,0.9000000000000001,0.925,0.9629629629629628,,0.9629629629629628,0.9305555555555556,0.8717948717948718,0.0,0.0,0.1278258286415436,0.1610613654713866,0.857816336173335,7.768370204344363,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.248989786208479,3010.0,3010.0,60.0,0.0049019607843137,752.5,34.0,200.0,185.0,0.0863970588235294,0.5,1.0,0.5,0.5,0.1140564084075702,0.0191961482101737,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,8,19.723914101166397,19.64318235904536,1.0,1.0,261.1448894,0.9362745098039216,0.92,0.935,0.9814814814814816,,0.9814814814814816,0.9444444444444444,0.8974358974358974,0.0098039215686274,0.0133333333333333,0.1877343540949592,0.2303041222645671,1.2480512364204508,3.999692213262228,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3269035745728948,3010.0,3009.9411764705883,60.0,0.0147058823529411,752.5,34.0,200.0,187.0,0.1176470588235294,0.5,1.0,0.5,0.5,0.1145886035711239,0.0250785011513502,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,9,17.959652653454928,17.831596261619733,1.0,1.0,261.3964745,0.9705882352941176,0.96,0.97,1.0,,1.0,1.0,0.9230769230769232,0.0147058823529411,0.0066666666666666,0.2076049862675218,0.1616618346007612,1.261866699430842,3.451464937516219,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0455372352196322,3010.0,3009.9411764705883,60.0,0.034313725490196,796.7647058823529,34.0,200.0,194.0,0.1415441176470588,0.6470588235294118,1.0,0.6470588235294118,0.3529411764705882,0.1089271237953465,0.0670923173539878,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,10,18.89275176273415,18.75445309382685,1.0,1.0,265.3430326,0.9754901960784312,0.98,0.975,0.9629629629629628,,0.9629629629629628,1.0,0.9615384615384616,0.0147058823529411,0.02,0.2294401057451853,0.250389265127391,1.0065667235228275,3.975345407341666,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4441992401790489,3010.0,3009.9411764705883,60.0,0.0147058823529411,743.6470588235294,34.0,200.0,195.0,0.1102941176470588,0.4705882352941176,1.0,0.4705882352941176,0.5294117647058824,0.1149496235821335,0.0226501988695834,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,1,2.808978658846549,2.562708817205052,1.0,1.0,217.2551921,0.6470588235294118,0.54,0.64,0.9444444444444444,,0.9444444444444444,0.5277777777777778,0.5512820512820512,0.0,0.0,0.0054344975349174,0.0,0.0020102895041106,0.31712627091399,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.7450786613103615,3010.0,3009.970588235294,60.0,0.0098039215686274,734.7941176470588,34.0,200.0,128.0,0.0821078431372549,0.4411764705882353,1.0,0.4411764705882353,0.5588235294117647,0.1154018212267113,0.0108017584257902,0.0,1.0,20.0,1.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,2,2.744840685348861,2.4522911035099964,1.0,1.0,217.5152358,0.696078431372549,0.5866666666666667,0.69,1.0,,1.0,0.6250000000000001,0.5512820512820513,0.0049019607843137,0.0,0.0057325171179758,0.0,0.0017683689246829,0.2862753965784739,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.6929798531172389,3010.0,3009.9117647058824,60.0,0.0049019607843137,779.0588235294117,34.0,200.0,138.0,0.1213235294117647,0.5882352941176471,1.0,0.5882352941176471,0.4117647058823529,0.1126187325068421,0.0245342265019887,0.0,1.0,20.0,2.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,3,2.826790695636126,2.447361933343194,1.0,1.0,211.09728060000003,0.7598039215686275,0.6866666666666665,0.755,0.9629629629629628,,0.9629629629629628,0.8472222222222223,0.5384615384615384,0.0049019607843137,0.0066666666666666,0.0193661280939669,0.0250682475120424,0.0060938982935956,0.3441180763621171,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.6776941092551831,3010.0,3009.9117647058824,60.0,0.0245098039215686,787.9117647058823,34.0,200.0,151.0,0.1096813725490196,0.6176470588235294,1.0,0.6176470588235294,0.3823529411764705,0.1133528210018685,0.0189868118065731,0.0,1.0,20.0,3.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,4,2.686976556907911,2.393202406938693,1.0,1.0,213.5794131,0.7794117647058824,0.7,0.785,1.0,,1.0,0.7638888888888888,0.6410256410256411,0.0098039215686274,0.0,0.0166420715387951,0.0023424644702059,0.0057654400129972,0.2749005673366608,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.636178076261522,3010.0,3009.9411764705883,60.0,0.034313725490196,752.5,34.0,200.0,157.0,0.0772058823529411,0.5,1.0,0.5,0.5,0.1116711363865435,0.0256018421603516,0.0,1.0,20.0,4.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,5,2.750865617114734,2.4093204183245054,1.0,1.0,215.3394857,0.715686274509804,0.6333333333333333,0.73,0.9444444444444444,,0.9444444444444444,0.6250000000000001,0.6410256410256411,0.0049019607843137,0.0,0.0166218242502467,0.0074716507037595,0.0090161217160531,0.3282105435975737,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.783346034523939,3010.0,3009.8823529411766,60.0,0.0147058823529411,761.3529411764706,34.0,200.0,146.0,0.1286764705882352,0.5294117647058824,1.0,0.5294117647058824,0.4705882352941176,0.1133312205862969,0.0218965878166213,0.0,1.0,20.0,5.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,6,2.8009271985798208,2.5444328181490627,1.0,1.0,212.55269260000003,0.6862745098039215,0.6200000000000001,0.69,0.8703703703703703,,0.8703703703703703,0.6944444444444445,0.5512820512820512,0.0049019607843137,0.0066666666666666,0.0073282438189108,0.00489700084764,0.0021535371830354,0.283651230423587,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.7849722724233523,3010.0,3009.970588235294,60.0,0.0049019607843137,752.5,34.0,200.0,138.0,0.125,0.5,1.0,0.5,0.5,0.1087267500911001,0.0306887167678459,0.0,1.0,20.0,6.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,7,3.0946827115606115,2.7559906441601734,1.0,1.0,219.7499404,0.676470588235294,0.56,0.69,1.0,,1.0,0.6666666666666666,0.4615384615384616,0.0,0.0,0.0013864752995703,0.001498157801111,0.0005041349866015,0.383465050369182,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.6845598799978936,3010.0,3009.8823529411766,60.0,0.0147058823529411,752.5,34.0,200.0,138.0,0.0919117647058823,0.5,1.0,0.5,0.5,0.1139694640212747,0.0169353150512874,0.0,1.0,20.0,7.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,8,2.8282693458596606,2.645508514200676,1.0,1.0,214.9034561,0.7401960784313725,0.6933333333333332,0.735,0.8703703703703705,,0.8703703703703705,0.7500000000000001,0.641025641025641,0.0,0.0,0.0240627729507529,0.0228863222848841,0.0067938098939818,0.3229124616451337,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.854479108465904,3010.0,3009.970588235294,60.0,0.034313725490196,752.5,34.0,200.0,147.0,0.1207107843137254,0.5,1.0,0.5,0.5,0.1125615293962582,0.0243248900983881,0.0,1.0,20.0,8.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,9,2.5340073952371456,2.348608706242997,1.0,1.0,220.3477144999999,0.7254901960784315,0.6333333333333333,0.73,0.9814814814814814,,0.9814814814814814,0.7222222222222223,0.5512820512820512,0.0049019607843137,0.0,0.0272094194977079,0.0159190694874529,0.0087648553031799,0.2475698325013812,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.626200486176418,3010.0,3009.9411764705883,60.0,0.0098039215686274,796.7647058823529,34.0,200.0,146.0,0.0998774509803921,0.6470588235294118,1.0,0.6470588235294118,0.3529411764705882,0.1082302661673606,0.0366338706301025,0.0,1.0,20.0,9.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG3,20,10,2.8003499695110348,2.626573236827935,1.0,1.0,204.7862142,0.7303921568627451,0.64,0.735,0.9814814814814816,,0.9814814814814816,0.8055555555555555,0.4871794871794871,0.0,0.0,0.0106198668386305,0.0045026602916427,0.0024208947501247,0.2063525059038429,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.7553318159630378,3010.0,3009.9411764705883,60.0,0.0294117647058823,743.6470588235294,34.0,200.0,147.0,0.1041666666666666,0.4705882352941176,1.0,0.4705882352941176,0.5294117647058824,0.1073901294009102,0.0452375968180866,0.0,1.0,20.0,10.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,1,21.75945471403561,18.501016390950504,1.0,1.0,245.6577794,0.8088235294117647,0.7533333333333332,0.825,0.9629629629629628,,0.9629629629629628,0.8749999999999999,0.641025641025641,0.034313725490196,0.0333333333333333,0.115817989783309,0.1053357633846359,0.2497101007475699,1.8447433146471768,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.690686713727138,3010.0,3009.9411764705883,60.0,0.0294117647058823,734.7941176470588,34.0,200.0,165.0,0.1311274509803921,0.4411764705882353,1.0,0.4411764705882353,0.5588235294117647,0.1117897758549841,0.0384550973414276,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,2,21.6047273668892,18.43943697563114,1.0,1.0,252.2534416,0.8088235294117648,0.7533333333333333,0.805,0.9629629629629632,,0.9629629629629632,0.8472222222222222,0.6666666666666667,0.034313725490196,0.0333333333333333,0.0909710450106135,0.059016716489302,0.1937374162322447,1.6927463191716463,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.6093297531666884,3010.0,3009.8823529411766,60.0,0.0049019607843137,779.0588235294117,34.0,200.0,161.0,0.1740196078431372,0.5882352941176471,1.0,0.5882352941176471,0.4117647058823529,0.1096275634017941,0.0395227129997906,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,3,21.270541010381773,18.29125886796454,1.0,1.0,256.3390461,0.8088235294117647,0.7400000000000001,0.815,1.0,,1.0,0.8472222222222222,0.641025641025641,0.0392156862745098,0.0399999999999999,0.1281692494166913,0.1194205159004112,0.2284464765781919,1.7747314474634464,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4718933470213462,3010.0,3009.9411764705883,60.0,0.0392156862745098,787.9117647058823,34.0,200.0,163.0,0.1262254901960784,0.6176470588235294,1.0,0.6176470588235294,0.3823529411764705,0.112249246001287,0.0243248900983881,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,4,17.968868879404724,15.451160055178018,1.0,1.0,248.6406372,0.8529411764705883,0.8000000000000002,0.85,1.0,,1.0,0.9027777777777776,0.7051282051282052,0.0637254901960784,0.06,0.1870284151512857,0.191672987078828,0.2870402957498348,1.5300837702491834,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4975709571164868,3010.0,3009.970588235294,60.0,0.0098039215686274,752.5,34.0,200.0,170.0,0.1378676470588235,0.5,1.0,0.5,0.5,0.1120964149202583,0.0336403600586142,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,5,20.672981216582183,17.92389223053935,1.0,1.0,240.5285947,0.926470588235294,0.9066666666666668,0.925,0.9814814814814816,,0.9814814814814816,0.9027777777777778,0.9102564102564104,0.0245098039215686,0.02,0.1076095019219304,0.1051781786016972,0.2091078772513164,1.891419371409809,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.6357482326608177,3010.0,3009.970588235294,60.0,0.0245098039215686,761.3529411764706,34.0,200.0,185.0,0.1378676470588235,0.5294117647058824,1.0,0.5294117647058824,0.4705882352941176,0.1135546057885392,0.0274230688716767,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,6,20.594687920654646,17.887982644598143,1.0,1.0,234.02089780000003,0.8137254901960784,0.7533333333333334,0.83,0.9814814814814814,,0.9814814814814814,0.8472222222222223,0.6666666666666666,0.034313725490196,0.0266666666666666,0.1474838378070222,0.1086065351353251,0.264331845742248,1.270708221658701,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.599885932726498,3010.0,3009.9411764705883,60.0,0.0,752.5,34.0,200.0,166.0,0.150735294117647,0.5,1.0,0.5,0.5,0.1126991642050256,0.0235294117647058,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,7,20.01727336122744,16.905941264981266,1.0,1.0,228.974528,0.8333333333333334,0.7733333333333334,0.83,1.0,,1.0,0.75,0.7948717948717949,0.034313725490196,0.0333333333333333,0.1125075141648752,0.1158865304953474,0.2388351738406539,1.9257535447563765,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.669941599055076,3010.0,3010.0,60.0,0.0147058823529411,752.5,34.0,200.0,166.0,0.1151960784313725,0.5,1.0,0.5,0.5,0.1126046216825994,0.0192798827716139,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,8,19.35604734198536,16.55731810441404,1.0,1.0,230.5459122000001,0.8578431372549019,0.84,0.865,0.9074074074074076,,0.9074074074074076,0.9444444444444444,0.7435897435897435,0.034313725490196,0.0333333333333333,0.1259971075955881,0.1255033511625856,0.204623500221438,1.4539463763569465,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.651226673988834,3010.0,3009.9117647058824,60.0,0.0,752.5,34.0,200.0,173.0,0.1158088235294117,0.5,1.0,0.5,0.5,0.111792272385427,0.0370316097969436,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,9,21.78023451104598,18.79670664531266,1.0,1.0,238.52773129999997,0.8235294117647057,0.7600000000000001,0.83,1.0,,1.0,0.8472222222222223,0.6794871794871795,0.0245098039215686,0.0266666666666666,0.1230856178868755,0.1478442196167367,0.1681397077015445,1.5378434502242573,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.443554564185994,3010.0,3010.0,60.0,0.0245098039215686,796.7647058823529,34.0,200.0,166.0,0.1158088235294117,0.6470588235294118,1.0,0.6470588235294118,0.3529411764705882,0.1137327278084028,0.0180029307096504,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,WFG7,20,10,18.158614131414076,15.251610562134088,1.0,1.0,225.288217,0.8235294117647058,0.7999999999999998,0.82,0.8888888888888888,,0.8888888888888888,0.8194444444444445,0.7820512820512822,0.0539215686274509,0.06,0.1789595138488613,0.2102322883104226,0.3152956769779174,1.5839806359508042,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.6709916624513692,3010.0,3009.9117647058824,60.0,0.0196078431372549,743.6470588235294,34.0,200.0,164.0,0.1188725490196078,0.4705882352941176,1.0,0.4705882352941176,0.5294117647058824,0.1138384504454213,0.0215407159305003,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
