Problem,M,Stage,Truth,Metric,ViewA,ViewB,AvailablePairedRuns,ValidPairs,MeanA,MeanB,MeanDelta,MedianDelta,MeanRelativeImprovementPct,PValueRaw,PairedWinProbability,RankBiserial,PValueHolm,RejectHolm05
DTLZ5,10,"S4_(0.75,1.00]",front_h1,AUC,score_hybrid,score_v,25,25,0.578732532710761,0.578771951576683,-3.94188659224382e-05,0.0128443195154524,0.634343171904773,0.861162196946825,0.56,0.04,1,0
DTLZ5,10,"S4_(0.75,1.00]",front_h1,AUC,score_hybrid,anchor_margin,25,25,0.578732532710761,0.596058046026167,-0.0173255133154067,-0.0167511341564457,-2.22965948614968,0.0864762654936657,0.3,-0.4,0.518857592961994,0
DTLZ5,10,"S4_(0.75,1.00]",front_h1,AUC,score_v,anchor_margin,25,25,0.578771951576683,0.596058046026167,-0.0172860944494842,-0.0216836734693878,-1.07537018328183,0.275810401469811,0.4,-0.249230769230769,1,0
DTLZ5,10,"S4_(0.75,1.00]",front_h1,Lift,score_hybrid,score_v,25,25,1.00017225527845,1.00145287678852,-0.00128062151006731,0,-0.126501566390918,0.204330247339066,0.42,-0.323809523809524,0.670381111763127,0
DTLZ5,10,"S4_(0.75,1.00]",front_h1,Lift,score_hybrid,anchor_margin,25,25,1.00017225527845,1.00339790450525,-0.0032256492268007,-0.00206185567010309,-0.320415032780393,0.00317191989040345,0.22,-0.742857142857143,0.0253753591232276,1
DTLZ5,10,"S4_(0.75,1.00]",front_h1,Lift,score_v,anchor_margin,25,25,1.00145287678852,1.00339790450525,-0.0019450277167334,-4.16536499010522e-05,-0.192005397795066,0.167595277940782,0.42,-0.33201581027668,0.670381111763127,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,Precision,score_hybrid,score_v,25,25,0.9768,0.979822222222222,-0.00302222222222219,-0.00222222222222224,-0.297941508915509,0.168289534612917,0.36,-0.341991341991342,0.673158138451668,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.9768,0.983911111111111,-0.00711111111111107,-0.00444444444444436,-0.723494647104758,0.00530362470306572,0.24,-0.701298701298701,0.0424289976245257,1
DTLZ5,10,"S4_(0.75,1.00]",front_h3,Precision,score_v,anchor_margin,25,25,0.979822222222222,0.983911111111111,-0.00408888888888888,-0.00222222222222213,-0.407229875305881,0.388819524704871,0.42,-0.205533596837945,0.92214420757135,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,AUC,score_hybrid,score_v,25,25,0.576948202447156,0.582910893799053,-0.00596269135189624,0.0218290928207363,-0.266221052013472,0.819095293550423,0.56,0.0523076923076923,1,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,AUC,score_hybrid,anchor_margin,25,25,0.576948202447156,0.587724395683534,-0.0107761932363779,-0.00819642122299125,-1.05017044517356,0.191897880489051,0.28,-0.298461538461538,1,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,AUC,score_v,anchor_margin,25,25,0.582910893799053,0.587724395683534,-0.00481350188448165,-0.00534065563673192,1.95502465885558,0.581228130412935,0.48,-0.126153846153846,1,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,Lift,score_hybrid,score_v,25,25,1.00097731678317,1.00424202981829,-0.00326471303511734,-0.00242081567654018,-0.31103790793,0.192434184920416,0.36,-0.324675324675325,0.769736739681664,0
DTLZ5,10,"S4_(0.75,1.00]",front_h3,Lift,score_hybrid,anchor_margin,25,25,1.00097731678317,1.00863495031216,-0.00765763352898967,-0.00462962962962954,-0.751101914995345,0.00461496838245571,0.24,-0.705627705627706,0.0369197470596457,1
DTLZ5,10,"S4_(0.75,1.00]",front_h3,Lift,score_v,anchor_margin,25,25,1.00424202981829,1.00863495031216,-0.00439292049387233,-0.00263134871742432,-0.420783648002407,0.426375957336929,0.42,-0.193675889328063,0.871339182971188,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,Precision,score_hybrid,score_v,25,25,0.712990476190476,0.710095238095238,0.00289523809523812,0.00571428571428578,0.578887086765167,0.731587412024257,0.56,0.0892307692307692,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,Precision,score_hybrid,anchor_margin,25,25,0.712990476190476,0.715352380952381,-0.00236190476190476,-0.00952380952380949,-0.234148033116203,0.935643702929767,0.44,-0.0184615384615385,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,Precision,score_v,anchor_margin,25,25,0.710095238095238,0.715352380952381,-0.00525714285714288,0.0152380952380955,-0.442849397546213,0.787848382496122,0.56,-0.0615384615384615,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,AUC,score_hybrid,score_v,25,25,0.534581759679713,0.506896088366042,0.0276856713136712,0.0299839574570528,5.80282136065205,0.00294699145433131,0.76,0.68,0.0265229230889818,1
DTLZ5,10,"S4_(0.75,1.00]",population_final,AUC,score_hybrid,anchor_margin,25,25,0.534581759679713,0.533152817265836,0.00142894241387689,0.0111158425524462,0.371631945031581,0.716423138125903,0.52,0.0830769230769231,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,AUC,score_v,anchor_margin,25,25,0.506896088366042,0.533152817265836,-0.0262567288997943,-0.0359833077063419,-4.37473802375468,0.0450095794058843,0.28,-0.458461538461538,0.270057476435306,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,Lift,score_hybrid,score_v,25,25,1.0645014445373,1.0564914184947,0.00801002604259794,0.0103023510972438,0.981984937896252,0.475825237013745,0.64,0.163076923076923,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,Lift,score_hybrid,anchor_margin,25,25,1.0645014445373,1.07144660764907,-0.00694516311177482,-0.00873806841168456,-0.354150959600977,0.819095293550423,0.48,-0.0523076923076923,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_final,Lift,score_v,anchor_margin,25,25,1.0564914184947,1.07144660764907,-0.0149551891543728,0.0330074468406851,-0.873319727240115,0.637732890050189,0.56,-0.107692307692308,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,Precision,score_hybrid,score_v,25,25,0.96176,0.96064,0.00111999999999997,0.002,0.120458377183473,0.482689546796778,0.64,0.170289855072464,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.96176,0.96184,-7.99999999999512e-05,1.11022302462516e-16,-0.00438921916600969,1,0.54,0.04,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,Precision,score_v,anchor_margin,25,25,0.96064,0.96184,-0.00119999999999993,-0.00199999999999989,-0.11579922438041,0.818893037922468,0.46,-0.05,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,AUC,score_hybrid,score_v,25,25,0.533376581748972,0.497594845716166,0.0357817360328063,0.0369570701478111,7.33781551328664,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,10,"S4_(0.75,1.00]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.533376581748972,0.543985565837278,-0.0106089840883061,-0.00441911989779242,-2.10095259252353,0.150003310099365,0.44,-0.329230769230769,0.450009930298094,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,AUC,score_v,anchor_margin,25,25,0.497594845716166,0.543985565837278,-0.0463907201211124,-0.0402504031141313,-8.59634713363869,4.57388760554373e-05,0.12,-0.932307692307692,0.000365911008443499,1
DTLZ5,10,"S4_(0.75,1.00]",population_h1,Lift,score_hybrid,score_v,25,25,1.01082066225531,1.00967123895077,0.00114942330453895,0.00217764950568589,0.113831759900062,0.492633499143488,0.64,0.156923076923077,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,Lift,score_hybrid,anchor_margin,25,25,1.01082066225531,1.01057643224899,0.000244230006315695,-2.28485779044663e-05,0.0241074812924954,0.861162196946825,0.48,0.04,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h1,Lift,score_v,anchor_margin,25,25,1.00967123895077,1.01057643224899,-0.000905193298223259,-0.000765245301235895,-0.0804696982686669,0.861162196946825,0.44,-0.04,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,Precision,score_hybrid,score_v,25,25,0.894222222222222,0.8936,0.0006222222222222,0.0066666666666666,0.1123870724015,0.535584361924603,0.64,0.141538461538462,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,Precision,score_hybrid,anchor_margin,25,25,0.894222222222222,0.897155555555555,-0.00293333333333334,0,-0.284141401476992,0.626853044841182,0.5,-0.106666666666667,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,Precision,score_v,anchor_margin,25,25,0.8936,0.897155555555555,-0.00355555555555554,0.00666666666666671,-0.316661363600235,0.696216397683776,0.52,-0.0830769230769231,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,AUC,score_hybrid,score_v,25,25,0.532750335397818,0.501101547630013,0.0316487877678048,0.0287968037464854,6.46653195961439,2.00130174376755e-05,0.96,0.975384615384615,0.00018011715693908,1
DTLZ5,10,"S4_(0.75,1.00]",population_h3,AUC,score_hybrid,anchor_margin,25,25,0.532750335397818,0.537652408115278,-0.00490207271746038,-0.00322510256347874,-0.968395094612427,0.396678757660437,0.44,-0.193846153846154,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,AUC,score_v,anchor_margin,25,25,0.501101547630013,0.537652408115278,-0.0365508604852652,-0.0352406953858831,-6.76714908898819,0.000328058269549245,0.2,-0.821538461538462,0.00196834961729547,1
DTLZ5,10,"S4_(0.75,1.00]",population_h3,Lift,score_hybrid,score_v,25,25,1.02512864193776,1.02417425697842,0.000954384959332772,0.00721418630775006,0.113045504169891,0.527182745255457,0.64,0.144615384615385,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,Lift,score_hybrid,anchor_margin,25,25,1.02512864193776,1.02784215394204,-0.00271351200428665,0.000992057081532827,-0.238749091788806,0.637732890050189,0.52,-0.107692307692308,1,0
DTLZ5,10,"S4_(0.75,1.00]",population_h3,Lift,score_v,anchor_margin,25,25,1.02417425697842,1.02784215394204,-0.00366789696361943,0.00827524404679525,-0.268812546599952,0.736617206135004,0.52,-0.0769230769230769,1,0
DTLZ5,20,"S1_[0,0.25]",front_final,Precision,score_hybrid,score_v,25,25,0.45408,0.456,-0.00192000000000001,0,1.07428696625587,0.855878041248358,0.48,-0.0736842105263158,1,0
DTLZ5,20,"S1_[0,0.25]",front_final,Precision,score_hybrid,anchor_margin,25,25,0.45408,0.43776,0.01632,0.024,3.18771792234349,0.317014035666251,0.58,0.226666666666667,1,0
DTLZ5,20,"S1_[0,0.25]",front_final,Precision,score_v,anchor_margin,25,25,0.456,0.43776,0.01824,0.024,3.78850893006858,0.403961241143318,0.56,0.187692307692308,1,0
DTLZ5,20,"S1_[0,0.25]",front_final,AUC,score_hybrid,score_v,25,25,0.701876508209264,0.706153181700056,-0.00427667349079227,-0.0121913633901455,-0.210378168894955,0.275832129465661,0.36,-0.249230769230769,0.827496388396984,0
DTLZ5,20,"S1_[0,0.25]",front_final,AUC,score_hybrid,anchor_margin,25,25,0.701876508209264,0.663659842846649,0.0382166653626144,0.0408392508802756,5.9905818364754,0.00350705977748676,0.76,0.667692307692308,0.0280564782198941,1
DTLZ5,20,"S1_[0,0.25]",front_final,AUC,score_v,anchor_margin,25,25,0.706153181700056,0.663659842846649,0.0424933388534067,0.047770525447019,6.81436342067552,0.0087050890474632,0.76,0.6,0.0609356233322424,0
DTLZ5,20,"S1_[0,0.25]",front_final,Lift,score_hybrid,score_v,25,25,1.52188492931206,1.5174797579781,0.00440517133396205,0.0112287646379676,1.5911192068772,0.676636619202472,0.6,0.0953846153846154,1,0
DTLZ5,20,"S1_[0,0.25]",front_final,Lift,score_hybrid,anchor_margin,25,25,1.52188492931206,1.50268576478361,0.0191991645284487,0.080855437827305,3.07429753623817,0.381859829280478,0.6,0.2,1,0
DTLZ5,20,"S1_[0,0.25]",front_final,Lift,score_v,anchor_margin,25,25,1.5174797579781,1.50268576478361,0.0147939931944866,0.118950675922543,3.11208409206261,0.562927540406663,0.6,0.132307692307692,1,0
DTLZ5,20,"S1_[0,0.25]",front_h1,Precision,score_hybrid,score_v,25,25,0.992,0.9888,0.00319999999999999,0,0.354334404392746,0.859375,0.48,0.107142857142857,1,0
DTLZ5,20,"S1_[0,0.25]",front_h1,Precision,score_hybrid,anchor_margin,25,25,0.992,0.85504,0.13696,0.0959999999999999,18.2211021931876,1.21682628048614e-05,1,1,0.000145754104365852,1
DTLZ5,20,"S1_[0,0.25]",front_h1,Precision,score_v,anchor_margin,25,25,0.9888,0.85504,0.13376,0.0959999999999999,17.8885379524908,1.2146175363821e-05,1,1,0.000145754104365852,1
DTLZ5,20,"S1_[0,0.25]",front_h1,AUC,score_hybrid,score_v,25,25,0.924071327077649,0.958614356419205,-0.0345430293415552,-0.0244085347985348,-3.56731321049602,0.000239913393756993,0.16,-0.84,0.00191930715005594,1
DTLZ5,20,"S1_[0,0.25]",front_h1,AUC,score_hybrid,anchor_margin,25,25,0.924071327077649,0.765445630593515,0.158625696484134,0.151320334614751,21.689632771623,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h1,AUC,score_v,anchor_margin,25,25,0.958614356419205,0.765445630593515,0.193168725825689,0.181142193781447,26.798202028678,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h1,Lift,score_hybrid,score_v,25,25,1.39155286825469,1.38680133657407,0.0047515316806111,0,0.349301710173678,0.8125,0.48,0.142857142857143,1,0
DTLZ5,20,"S1_[0,0.25]",front_h1,Lift,score_hybrid,anchor_margin,25,25,1.39155286825469,1.1917519376093,0.19980093064538,0.150334640057021,18.7043926839794,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h1,Lift,score_v,anchor_margin,25,25,1.38680133657407,1.1917519376093,0.195049398964769,0.138026947749328,18.3793552869112,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h3,Precision,score_hybrid,score_v,25,25,0.9776,0.9744,0.00319999999999997,0,0.376652397267658,0.892578125,0.48,0.010989010989011,1,0
DTLZ5,20,"S1_[0,0.25]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.9776,0.83776,0.13984,0.104,18.8463898789742,1.21572150476427e-05,1,1,0.000145886580571713,1
DTLZ5,20,"S1_[0,0.25]",front_h3,Precision,score_v,anchor_margin,25,25,0.9744,0.83776,0.13664,0.112,18.5476787045315,1.21572150476427e-05,1,1,0.000145886580571713,1
DTLZ5,20,"S1_[0,0.25]",front_h3,AUC,score_hybrid,score_v,25,25,0.903081068585947,0.937095824121906,-0.0340147555359591,-0.0243862227298487,-3.58417611721508,0.000363626232645168,0.12,-0.815384615384615,0.00363626232645168,1
DTLZ5,20,"S1_[0,0.25]",front_h3,AUC,score_hybrid,anchor_margin,25,25,0.903081068585947,0.752671818122827,0.15040925046312,0.140682168960296,20.9167871317149,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h3,AUC,score_v,anchor_margin,25,25,0.937095824121906,0.752671818122827,0.184424005999079,0.168009521524227,26.0244669145401,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h3,Lift,score_hybrid,score_v,25,25,1.41285642938182,1.40811761622108,0.00473881316074914,0,0.356414334148435,0.987060546875,0.5,0.00952380952380952,1,0
DTLZ5,20,"S1_[0,0.25]",front_h3,Lift,score_hybrid,anchor_margin,25,25,1.41285642938182,1.20198978862068,0.210866640761148,0.150160556085594,19.3563588838405,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",front_h3,Lift,score_v,anchor_margin,25,25,1.40811761622108,1.20198978862068,0.206127827600399,0.15566999932431,19.0852010788765,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",population_final,Precision,score_hybrid,score_v,25,25,0.11232,0.09952,0.0128,0.00800000000000001,14.0325101305718,0.00604926673410769,0.76,0.742105263157895,0.0725912008092923,0
DTLZ5,20,"S1_[0,0.25]",population_final,Precision,score_hybrid,anchor_margin,25,25,0.11232,0.09248,0.01984,0.032,57.3696237219255,0.135661005187191,0.6,0.344202898550725,1,0
DTLZ5,20,"S1_[0,0.25]",population_final,Precision,score_v,anchor_margin,25,25,0.09952,0.09248,0.00704,0.024,38.159765544676,0.583096572289761,0.56,0.115942028985507,1,0
DTLZ5,20,"S1_[0,0.25]",population_final,AUC,score_hybrid,score_v,25,25,0.685741229664662,0.653487801375489,0.0322534282891727,0.0183112332267387,6.26518196732042,0.00742319460587312,0.76,0.612307692307692,0.0371159730293656,1
DTLZ5,20,"S1_[0,0.25]",population_final,AUC,score_hybrid,anchor_margin,25,25,0.685741229664662,0.650787785404168,0.0349534442604939,0.0398651315789473,7.9286387125051,0.15776958356673,0.64,0.323076923076923,0.47330875070019,0
DTLZ5,20,"S1_[0,0.25]",population_final,AUC,score_v,anchor_margin,25,25,0.653487801375489,0.650787785404168,0.00270001597132116,-0.0119004420117522,3.66099542522027,0.989266019065271,0.48,-0.00307692307692308,1,0
DTLZ5,20,"S1_[0,0.25]",population_final,Lift,score_hybrid,score_v,25,25,1.71313930513931,1.55138896658897,0.161750338550339,0.133333333333334,13.3739565729471,0.003758735438563,0.72,0.757894736842105,0.045104825262756,1
DTLZ5,20,"S1_[0,0.25]",population_final,Lift,score_hybrid,anchor_margin,25,25,1.71313930513931,1.35674414474414,0.35639516039516,0.628571428571429,64.1565780209212,0.0864762654936657,0.62,0.4,0.951238920430322,0
DTLZ5,20,"S1_[0,0.25]",population_final,Lift,score_v,anchor_margin,25,25,1.55138896658897,1.35674414474414,0.194644821844822,0.485454545454545,44.9051531244134,0.360566735097472,0.58,0.213333333333333,1,0
DTLZ5,20,"S1_[0,0.25]",population_h1,Precision,score_hybrid,score_v,25,25,0.99936,0.99968,-0.00032,0,-0.032,1,0.48,-1,1,0
DTLZ5,20,"S1_[0,0.25]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.99936,0.97984,0.01952,0.016,2.01986475937102,3.57432631507714e-05,0.94,1,0.000393175894658485,1
DTLZ5,20,"S1_[0,0.25]",population_h1,Precision,score_v,anchor_margin,25,25,0.99968,0.97984,0.01984,0.016,2.05265164461692,3.61311254997984e-05,0.94,1,0.000393175894658485,1
DTLZ5,20,"S1_[0,0.25]",population_h1,AUC,score_hybrid,score_v,25,25,0.886519749750746,0.909669869127999,-0.0231501193772531,-0.0183307204180665,-2.51642068773361,0.000382499321847453,0.24,-0.812307692307692,0.00152999728738981,1
DTLZ5,20,"S1_[0,0.25]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.886519749750746,0.764619702026171,0.121900047724575,0.122218528368795,16.569925371866,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",population_h1,AUC,score_v,anchor_margin,25,25,0.909669869127999,0.764619702026171,0.145050167101828,0.148132138857783,19.8526127901374,1.389801409379e-05,0.96,0.993846153846154,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",population_h1,Lift,score_hybrid,score_v,25,25,1.06146982164013,1.06181024717205,-0.000340425531914894,0,-0.0320675105485233,1,0.48,-1,1,0
DTLZ5,20,"S1_[0,0.25]",population_h1,Lift,score_hybrid,anchor_margin,25,25,1.06146982164013,1.04071696457879,0.0207528570613368,0.0168439716312059,2.02027552776574,3.87103370277783e-05,0.94,1,0.000425813707305561,1
DTLZ5,20,"S1_[0,0.25]",population_h1,Lift,score_v,anchor_margin,25,25,1.06181024717205,1.04071696457879,0.0210932825932517,0.0168439716312059,2.05313328824996,3.87103370277783e-05,0.94,1,0.000425813707305561,1
DTLZ5,20,"S1_[0,0.25]",population_h3,Precision,score_hybrid,score_v,25,25,0.99264,0.99264,0,0,0.000541825391943975,0.86328125,0.54,-0.0181818181818182,1,0
DTLZ5,20,"S1_[0,0.25]",population_h3,Precision,score_hybrid,anchor_margin,25,25,0.99264,0.92256,0.07008,0.056,7.8654516361212,1.794810383208e-05,0.98,1,0.00019742914215288,1
DTLZ5,20,"S1_[0,0.25]",population_h3,Precision,score_v,anchor_margin,25,25,0.99264,0.92256,0.07008,0.056,7.86320663604994,1.21020972764717e-05,1,1,0.00014522516731766,1
DTLZ5,20,"S1_[0,0.25]",population_h3,AUC,score_hybrid,score_v,25,25,0.881513198693582,0.909060879881495,-0.0275476811879123,-0.0254742547425474,-3.0096285211265,6.4509802708292e-05,0.12,-0.913846153846154,0.000387058816249752,1
DTLZ5,20,"S1_[0,0.25]",population_h3,AUC,score_hybrid,anchor_margin,25,25,0.881513198693582,0.747213596325819,0.134299602367763,0.142896836783494,18.473969802305,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",population_h3,AUC,score_v,anchor_margin,25,25,0.909060879881495,0.747213596325819,0.161847283555676,0.161709871528198,22.4148664532915,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",population_h3,Lift,score_hybrid,score_v,25,25,1.19541542021152,1.1954108304238,4.58978772230445e-06,0,0.0015330923038794,0.9736328125,0.56,-0.0606060606060606,1,0
DTLZ5,20,"S1_[0,0.25]",population_h3,Lift,score_hybrid,anchor_margin,25,25,1.19541542021152,1.11089197982676,0.0845234403847563,0.0675958188153309,7.85817274303556,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S1_[0,0.25]",population_h3,Lift,score_v,anchor_margin,25,25,1.1954108304238,1.11089197982676,0.084518850597034,0.0674698795180724,7.85483765109777,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ5,20,"S2_(0.25,0.50]",front_final,Precision,score_hybrid,score_v,25,25,0.6832,0.694247619047619,-0.011047619047619,-0.00952380952380971,0.257035899557248,0.135190748338318,0.36,-0.344615384615385,0.946335238368228,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,Precision,score_hybrid,anchor_margin,25,25,0.6832,0.714590476190476,-0.0313904761904762,-0.0323809523809524,-4.86688995220186,0.109337363027441,0.32,-0.372307692307692,0.874698904219532,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,Precision,score_v,anchor_margin,25,25,0.694247619047619,0.714590476190476,-0.0203428571428571,-0.0209523809523808,-3.54292040438129,0.509601644222806,0.44,-0.156923076923077,1,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,AUC,score_hybrid,score_v,25,25,0.568921755126878,0.574322030731273,-0.00540027560439518,-0.0102095777468193,0.430684997394804,0.527182745255457,0.4,-0.144615384615385,1,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,AUC,score_hybrid,anchor_margin,25,25,0.568921755126878,0.587076356590498,-0.0181546014636204,-0.00850595711281277,-3.10302744805725,0.0875271268026895,0.4,-0.390769230769231,0.350108507210758,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,AUC,score_v,anchor_margin,25,25,0.574322030731273,0.587076356590498,-0.0127543258592252,-0.0076967705389106,-2.0877569776484,0.599802339934694,0.4,-0.12,1,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,Lift,score_hybrid,score_v,25,25,1.13884884570555,1.15314811793798,-0.0142992722324326,-0.0288359792277078,0.667630044916748,0.13534988381758,0.44,-0.341538461538462,1,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,Lift,score_hybrid,anchor_margin,25,25,1.13884884570555,1.20527791119636,-0.0664290654908136,-0.044967539727212,-4.63358863831099,0.191897880489051,0.32,-0.298461538461538,1,0
DTLZ5,20,"S2_(0.25,0.50]",front_final,Lift,score_v,anchor_margin,25,25,1.15314811793798,1.20527791119636,-0.0521297932583809,-0.0252294399475304,-3.28693219456048,0.696425468813946,0.48,-0.0892307692307692,1,0
DTLZ5,20,"S2_(0.25,0.50]",front_h1,Precision,score_hybrid,score_v,25,25,0.989942857142857,0.990933333333333,-0.00099047619047619,-0.00190476190476185,-0.0967681234009771,0.0489625457719395,0.3,-0.551470588235294,0.244812728859698,0
DTLZ5,20,"S2_(0.25,0.50]",front_h1,Precision,score_hybrid,anchor_margin,25,25,0.989942857142857,0.980571428571429,0.00937142857142858,0.00761904761904764,0.96923769894939,0.000494176371182832,0.9,0.796666666666667,0.00444758734064549,1
DTLZ5,20,"S2_(0.25,0.50]",front_h1,Precision,score_v,anchor_margin,25,25,0.990933333333333,0.980571428571429,0.0103619047619048,0.00761904761904786,1.06975213886483,0.000510996667454456,0.88,0.796923076923077,0.00444758734064549,1
DTLZ5,20,"S2_(0.25,0.50]",front_h1,AUC,score_hybrid,score_v,25,25,0.71468366708294,0.746427826535383,-0.0317441594524423,-0.0318998342665849,-4.15810332776168,0.0015692533679153,0.24,-0.723076923076923,0.00941552020749179,1
DTLZ5,20,"S2_(0.25,0.50]",front_h1,AUC,score_hybrid,anchor_margin,25,25,0.71468366708294,0.650361880662335,0.0643217864206052,0.0628321245468633,10.0418590954951,3.22287733545754e-05,0.88,0.950769230769231,0.000322287733545754,1
DTLZ5,20,"S2_(0.25,0.50]",front_h1,AUC,score_v,anchor_margin,25,25,0.746427826535383,0.650361880662335,0.0960659458730475,0.112005944372699,15.4092991566746,4.57388760554373e-05,0.84,0.932307692307692,0.000411649884498936,1
DTLZ5,20,"S2_(0.25,0.50]",front_h1,Lift,score_hybrid,score_v,25,25,1.03111259095803,1.03229469967172,-0.00118210871369011,-0.00140528324261391,-0.112794502062969,0.034584126036273,0.3,-0.567251461988304,0.172920630181365,0
DTLZ5,20,"S2_(0.25,0.50]",front_h1,Lift,score_hybrid,anchor_margin,25,25,1.03111259095803,1.02036094283031,0.0107516481277143,0.00845603493386737,1.05452056952429,0.00040277492946398,0.88,0.809230769230769,0.00362497436517582,1
DTLZ5,20,"S2_(0.25,0.50]",front_h1,Lift,score_v,anchor_margin,25,25,1.03229469967172,1.02036094283031,0.0119337568414044,0.0085444389331184,1.17191653349784,0.000545135029590116,0.88,0.790769230769231,0.00394532176660383,1
DTLZ5,20,"S2_(0.25,0.50]",front_h3,Precision,score_hybrid,score_v,25,25,0.969980952380953,0.973028571428571,-0.00304761904761908,-0.00190476190476208,-0.304705759252333,0.00425428698519593,0.24,-0.702898550724638,0.0297800088963715,1
DTLZ5,20,"S2_(0.25,0.50]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.969980952380953,0.964952380952381,0.00502857142857139,0.00571428571428556,0.529066653409822,0.223516078945588,0.74,0.303333333333333,0.894064315782352,0
DTLZ5,20,"S2_(0.25,0.50]",front_h3,Precision,score_v,anchor_margin,25,25,0.973028571428571,0.964952380952381,0.00807619047619047,0.00761904761904786,0.845685661935587,0.0518178565013225,0.74,0.45,0.259089282506612,0
DTLZ5,20,"S2_(0.25,0.50]",front_h3,AUC,score_hybrid,score_v,25,25,0.660581360478445,0.6925396889495,-0.0319583284710556,-0.0290812589819843,-4.33821780764606,0.00143028323560228,0.16,-0.729230769230769,0.010011982649216,1
DTLZ5,20,"S2_(0.25,0.50]",front_h3,AUC,score_hybrid,anchor_margin,25,25,0.660581360478445,0.619711396763961,0.0408699637144838,0.0416852483662562,6.65013814393822,0.00118576266337556,0.8,0.741538461538462,0.00948610130700449,1
DTLZ5,20,"S2_(0.25,0.50]",front_h3,AUC,score_v,anchor_margin,25,25,0.6925396889495,0.619711396763961,0.0728282921855394,0.0870200605418013,12.1393835906023,0.000363626232645168,0.84,0.815384615384615,0.00363626232645168,1
DTLZ5,20,"S2_(0.25,0.50]",front_h3,Lift,score_hybrid,score_v,25,25,1.04076333622208,1.04437489550066,-0.00361155927857598,-0.00362596404017457,-0.33864836034177,0.00324410445211588,0.22,-0.686666666666667,0.0227087311648112,1
