problem,M,run,gen,cand_idx,mu_F,sigma2_F,tildeS_F,mu_S,sigma2_S,tildeS_S,w_F,base_score,sign_F,sign_S,true_quality,dominated_by_pop,dominates_pop,catalog_F,catalog_S,conflict_type
DTLZ3,3,1,37,3,-3.01192,0.157807,0.364602,3.58982,0.00297787,3.95841,0.0185268,3.89183,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,1,37,4,2.74539,0.00697467,3.76814,3.03561,0.372791,3.65082,0.981632,3.76598,1,1,1,0,1,1,1,agree
DTLZ3,3,1,37,5,2.74953,0.100592,3.77058,-0.676549,0.0886974,1.5905,0.468581,2.61205,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,37,6,1.58789,0.34429,3.08386,-2.32549,0.229219,0.675307,0.399678,0,1,-1,1,0,1,1,0,abstain
DTLZ3,3,1,37,7,1.07839,0.0697273,2.78266,-2.15911,0.440891,0.767649,0.863444,2.5075,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,37,8,2.64499,0.0220905,3.70878,3.03455,0.366583,3.65023,0.943162,3.70546,1,1,1,1,1,1,1,agree
DTLZ3,3,1,37,9,1.96288,0.271143,3.30554,-0.575811,0.731302,1.64641,0.729518,0,1,-1,1,0,1,1,1,abstain
DTLZ3,3,1,37,10,-3.06874,0.0451152,0.331011,3.63714,2.96269e-05,3.98468,0.000678385,3.9822,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,37,11,2.10595,0.0147416,3.39012,-0.919871,0.459719,1.45545,0.968928,3.33,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,37,12,2.25181,0.0934865,3.47635,-0.54134,0.124781,1.66554,0.571687,2.70076,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,37,13,-3.2866,0.0969003,0.202221,3.55132,0.0128978,3.93704,0.117476,3.49829,-1,1,1,1,1,0,0,conflict
DTLZ3,3,1,37,14,-3.10884,0.0802022,0.307307,3.07558,0.0231053,3.673,0.223661,2.92023,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,37,15,2.37006,0.238978,3.54626,-1.932,0.30052,0.893702,0.557036,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,37,16,2.68321,0.0871439,3.73138,-1.62737,0.174273,1.06277,0.666647,2.84179,1,-1,1,1,1,1,0,conflict
DTLZ3,3,1,37,17,1.26589,0.195856,2.89351,-1.78118,1.05608,0.97741,0.843557,0,1,-1,-1,1,0,1,1,abstain
DTLZ3,3,1,37,18,1.08814,1.23416,2.78843,-3.3148,0.00385792,0.126223,0.00311701,0.134521,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,37,19,3.1376,0.0879137,4,1.49355,0.608812,2.79494,0.873818,3.84794,1,1,-1,1,0,1,1,agree
DTLZ3,3,1,37,20,3.05242,0.0661899,3.94964,-1.18781,0.58266,1.30674,0.897988,3.68004,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,37,21,2.0497,0.470321,3.35687,3.06728,0.366856,3.66839,0.438206,3.53188,1,1,1,1,1,1,1,agree
DTLZ3,3,1,37,22,-2.99989,0.245202,0.371716,3.46845,0.00886334,3.89105,0.0348897,3.76826,-1,1,1,1,1,0,1,subwin
DTLZ3,3,1,37,23,0.524699,1.00404,2.45534,2.9417,0.15603,3.5987,0.134502,3.44491,1,1,1,1,1,0,1,agree
DTLZ3,3,1,37,24,2.05425,0.247967,3.35956,-2.33707,0.681469,0.668883,0.733207,0,1,-1,-1,1,0,1,1,abstain
DTLZ3,3,1,37,25,1.15593,0.303428,2.8285,-3.21421,0.170205,0.182054,0.359361,0,1,-1,-1,1,0,1,1,abstain
DTLZ3,3,1,37,26,-0.354062,0.621121,1.93584,-3.54222,0.0174591,0,0.0273419,0.0529296,-1,-1,1,1,1,0,1,agree
DTLZ3,3,1,37,27,1.30498,0.43643,2.91661,3.1662,0.128238,3.7233,0.227105,3.54009,1,1,-1,1,0,1,0,agree
DTLZ3,3,1,37,28,1.39534,0.251371,2.97003,-1.61647,0.355528,1.06883,0.585811,0,1,-1,1,0,1,1,1,abstain
DTLZ3,3,1,37,29,-2.21316,0.670613,0.836807,3.52121,0.0244919,3.92033,0.0352362,3.81168,-1,1,1,1,1,0,1,subwin
DTLZ3,3,1,37,30,2.02954,0.210743,3.34495,-3.39203,0.0300576,0.0833565,0.124827,0.490491,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,37,31,0.95735,0.693077,2.71111,1.39617,0.523373,2.7409,0.430246,2.72808,1,1,1,0,1,1,0,agree
DTLZ3,3,1,37,32,1.97726,0.918397,3.31405,-3.30885,0.0226737,0.129525,0.0240945,0.206254,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,37,33,2.29395,0.135492,3.50126,-3.439,0.0199493,0.057291,0.128345,0.499306,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,37,34,1.67305,0.00759168,3.13421,-3.14711,0.112197,0.219296,0.936617,2.94945,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,37,35,1.53837,0.0746223,3.05459,-2.00183,0.554002,0.854944,0.881291,2.79347,1,-1,-1,1,0,0,1,conflict
DTLZ3,3,1,37,36,-1.0511,0.0331229,1.52378,3.614,0.00971441,3.97183,0.226787,3.41664,-1,1,1,0,1,1,1,conflict
DTLZ3,3,1,37,37,0.399778,0.299588,2.38149,-2.68122,0.483864,0.477873,0.617605,0,1,-1,-1,1,0,0,1,abstain
DTLZ3,3,1,37,38,1.36169,0.256175,2.95014,-0.0704808,0.694038,1.92688,0.730402,0,1,-1,1,0,1,1,1,abstain
DTLZ3,3,1,37,39,-1.10497,0.330271,1.49193,-3.19882,0.0193243,0.190591,0.0552788,0.262528,-1,-1,-1,1,0,0,1,agree
DTLZ3,3,1,37,40,3.03063,0.155288,3.93676,-0.905971,0.134491,1.46317,0.464116,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,37,41,0.444454,0.0920748,2.4079,0.986326,0.887115,2.51343,0.905968,2.41782,1,1,1,0,1,1,1,agree
DTLZ3,3,1,37,42,0.883195,0.630718,2.66727,3.55665,0.00496831,3.94001,0.00781722,3.93006,1,1,1,0,1,0,1,agree
DTLZ3,3,1,37,43,0.766643,0.546588,2.59837,-3.31757,0.0147728,0.124688,0.0263177,0.189789,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,37,44,-1.08846,0.078706,1.50169,-3.52637,0.0137312,0.00879825,0.148554,0.230573,-1,-1,-1,1,0,0,1,agree
DTLZ3,3,1,37,45,-0.635916,1.12287,1.76922,-3.49523,0.00170437,0.0260787,0.00151645,0.0287221,-1,-1,1,1,1,0,1,agree
DTLZ3,3,1,37,46,2.38978,0.247216,3.55791,0.530336,0.0432933,2.26034,0.149028,2.45372,1,1,1,1,1,1,1,agree
DTLZ3,3,1,37,47,-3.62867,0.00574813,0,3.5854,0.00951586,3.95596,0.623403,1.4898,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,37,48,1.29733,0.226669,2.91209,-1.84112,1.07012,0.944141,0.825207,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,37,49,-1.14219,0.17174,1.46993,-3.26477,0.0153982,0.153991,0.0822868,0.262275,-1,-1,1,1,1,1,1,agree
DTLZ3,3,1,37,50,-3.52095,0.0137879,0.0636786,3.66475,0.0167487,4,0.548476,1.84102,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,38,1,3.11982,0.0064362,3.97446,-3.39961,0.0979175,0.110571,0.938315,3.73612,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,38,2,1.26048,0.251443,2.82557,-2.83133,0.187668,0.421403,0.427382,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,38,3,0.459231,1.3012,2.33048,3.55589,0.0918292,3.91502,0.0659212,3.81056,1,1,1,0,0,1,1,agree
DTLZ3,3,1,38,4,2.28357,0.133703,3.45774,-1.17022,0.0390057,1.32998,0.22585,1.81053,1,-1,1,0,1,1,0,conflict
DTLZ3,3,1,38,5,0.776684,0.597366,2.52664,3.6798,0.00605533,3.9828,0.0100366,3.96818,1,1,1,0,1,1,1,agree
DTLZ3,3,1,38,6,1.46843,0.141455,2.95406,-0.143975,0.484403,1.8913,0.773982,2.71386,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,38,7,3.16116,0.0407283,4,-0.281067,0.553096,1.81632,0.931412,3.85023,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,38,8,2.70455,0.0365158,3.71786,2.05248,0.0719913,3.0927,0.663468,3.50747,1,1,1,1,1,1,1,agree
DTLZ3,3,1,38,9,2.52457,0.157298,3.60665,-0.281044,0.246717,1.81633,0.610663,2.90961,1,-1,1,1,1,1,0,conflict
DTLZ3,3,1,38,10,2.7107,0.0794719,3.72167,3.62995,0.0365925,3.95553,0.315281,3.8818,1,1,1,1,1,1,1,agree
DTLZ3,3,1,38,11,1.723,0.399232,3.11137,-1.5076,0.317714,1.14544,0.443149,0,1,-1,1,0,1,1,1,abstain
DTLZ3,3,1,38,12,0.349883,0.143989,2.26292,-2.77683,0.827142,0.451214,0.85173,1.9943,1,-1,-1,1,0,0,1,conflict
DTLZ3,3,1,38,13,-2.78797,0.212355,0.324036,3.58582,0.0265947,3.93139,0.111301,3.52989,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,38,14,1.03495,0.708193,2.68622,1.5486,0.0872546,2.8171,0.109693,2.80274,1,1,1,1,1,0,1,agree
DTLZ3,3,1,38,15,-3.1586,0.00359196,0.0950249,3.55213,0.00169607,3.91296,0.320805,2.68815,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,38,16,1.89858,0.00177217,3.21986,0.959572,0.306356,2.49491,0.994245,3.21569,1,1,1,0,1,1,1,agree
DTLZ3,3,1,38,17,2.252,0.291619,3.43824,-3.43352,0.0586344,0.0920238,0.167408,0.652206,1,-1,1,1,1,0,1,conflict
DTLZ3,3,1,38,18,-3.30595,0.121678,0.00397807,3.62048,0.00488166,3.95035,0.0385793,3.7981,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,38,19,1.99228,0.124044,3.27775,3.06104,0.08089,3.64435,0.394713,3.49965,1,1,1,1,1,1,0,agree
DTLZ3,3,1,38,20,1.19584,0.052871,2.78563,3.49101,0.0236398,3.87953,0.308979,3.54154,1,1,-1,1,0,1,1,agree
DTLZ3,3,1,38,21,-2.52884,0.0582813,0.484154,3.68802,0.0239694,3.98729,0.291424,2.96639,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,38,22,1.46322,0.223837,2.95085,-3.27005,0.139066,0.181435,0.383205,1.24269,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,38,23,-1.6616,0.119655,1.02002,-3.46151,0.0314563,0.076713,0.208171,0.273082,-1,-1,1,1,1,0,1,agree
DTLZ3,3,1,38,24,2.67427,0.1009,3.69915,3.15808,0.0046728,3.69743,0.0442699,3.69751,1,1,1,1,1,1,1,agree
DTLZ3,3,1,38,25,2.15677,0.222405,3.37939,3.66358,0.0388066,3.97392,0.148566,3.8856,1,1,1,0,1,1,1,agree
DTLZ3,3,1,38,26,2.43173,0.00276278,3.54929,-0.146816,0.0658978,1.88975,0.959748,3.48249,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,38,27,0.353448,2.29123,2.26512,-1.86712,0.137911,0.948795,0.0567739,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,38,28,-3.26866,0.00607732,0.0270223,3.56108,0.0228534,3.91786,0.789915,0.844427,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,38,29,-0.583704,0.591022,1.68605,3.61295,0.0281985,3.94623,0.0455402,3.8433,-1,1,1,0,1,0,1,subwin
DTLZ3,3,1,38,30,-2.9065,0.0488773,0.250796,3.64379,0.023826,3.9631,0.32772,2.7465,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,38,31,-0.527466,0.0463201,1.7208,-3.60176,0.0208052,0,0.309951,0.533365,-1,-1,-1,1,0,0,1,agree
DTLZ3,3,1,38,32,2.30767,0.0969197,3.47263,0.381409,0.612052,2.17867,0.863294,3.29574,1,1,-1,1,0,1,1,agree
DTLZ3,3,1,38,33,-3.31239,0.0952296,0,3.66964,0.00723256,3.97724,0.070596,3.69646,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,38,34,2.3009,0.0935502,3.46845,-2.068,0.290171,0.838922,0.756201,2.82737,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,38,35,-2.84526,0.0208046,0.288641,3.60653,0.00844091,3.94272,0.288637,2.88802,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,38,36,3.12349,0.0948703,3.97672,-2.97151,0.0107091,0.344727,0.10144,0.713155,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,38,37,1.64448,0.185977,3.06285,0.893971,0.0948533,2.45903,0.337761,2.66298,1,1,-1,1,0,1,1,agree
DTLZ3,3,1,38,38,-3.27541,0.00693099,0.0228526,3.71125,0.0034994,4,0.335532,2.66554,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,38,39,2.21259,0.196265,3.41388,-0.796842,0.0102292,1.53421,0.049542,1.62733,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,38,40,-1.48978,0.282635,1.12619,3.58221,0.029361,3.92942,0.0941095,3.66561,-1,1,1,1,1,0,1,subwin
DTLZ3,3,1,38,41,-1.08699,0.0700769,1.37507,-3.4342,0.000727591,0.0916498,0.0102899,0.104856,-1,-1,1,1,1,0,1,agree
DTLZ3,3,1,38,42,-1.96888,0.806825,0.830154,3.698,0.00574951,3.99275,0.00707688,3.97037,-1,1,1,0,1,1,1,subwin
DTLZ3,3,1,38,43,0.27749,0.0207115,2.21818,2.15817,0.260562,3.15051,0.926362,2.28684,1,1,1,1,1,0,1,agree
DTLZ3,3,1,38,44,1.40856,0.0665981,2.91707,1.1873,0.406003,2.61947,0.85908,2.87513,1,1,-1,1,0,1,1,agree
DTLZ3,3,1,38,45,2.10711,0.10657,3.3487,-2.17455,0.230734,0.780638,0.684052,2.53733,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,38,46,2.3869,0.280832,3.52159,-3.56045,0.0400604,0.0225924,0.124843,0.459417,1,-1,1,0,0,1,0,conflict
DTLZ3,3,1,38,47,2.24867,0.168958,3.43618,-3.29664,0.156248,0.16689,0.480458,1.73764,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,38,48,3.15476,0.0513024,3.99605,0.9405,0.655932,2.48448,0.927459,3.8864,1,1,1,0,1,1,1,agree
DTLZ3,3,1,38,49,2.49683,0.460565,3.58951,-2.63103,0.166129,0.530959,0.265089,0,1,-1,-1,1,0,1,1,abstain
DTLZ3,3,1,38,50,2.75949,0.593231,3.75181,-2.99448,0.0763584,0.332165,0.114039,0.722138,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,39,1,-3.64113,0.0134017,0,3.6482,0.00967067,3.96541,0.419153,2.3033,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,2,1.28861,0.147955,2.88952,-0.953695,0.475489,1.41025,0.762681,2.53846,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,39,3,2.42717,0.0483947,3.55687,1.9627,0.536367,3.02955,0.917239,3.51323,1,1,1,1,1,1,1,agree
DTLZ3,3,1,39,4,2.62883,0.178663,3.67507,-3.10279,0.172089,0.216981,0.490629,1.91362,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,39,5,1.96038,0.327913,3.28327,-3.49358,0.0195083,0,0.0561542,0.184369,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,39,6,3.17499,0.0157869,3.9952,-1.17461,1.02138,1.28759,0.984778,3.95398,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,39,7,0.673815,0.0999466,2.52916,-1.0126,0.91323,1.37755,0.901352,2.41556,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,39,8,0.203876,1.9419,2.25371,-3.10643,0.300203,0.214963,0.133894,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,39,9,-3.45684,0.00260781,0.108023,3.20758,0.0617276,3.72076,0.959451,0.254515,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,10,1.06423,0.368139,2.758,-2.76407,0.390701,0.405054,0.514866,0,1,-1,-1,1,0,0,1,abstain
DTLZ3,3,1,39,11,1.28857,0.409105,2.88949,-2.99977,0.187051,0.274182,0.313763,0,1,-1,-1,1,0,0,1,abstain
DTLZ3,3,1,39,12,-2.14406,0.0981139,0.877496,3.084,0.119851,3.65215,0.549863,2.12647,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,13,-3.28307,0.000346223,0.209877,3.48273,0.00869233,3.87354,0.961593,0.350589,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,39,14,-3.1539,0.0061196,0.285588,3.64754,0.0122971,3.96504,0.667697,1.50828,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,15,2.90731,0.0427677,3.8383,-1.49137,0.243324,1.11171,0.850508,3.4307,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,39,16,-3.59877,0.0132766,0.0248291,3.5197,0.0465136,3.89406,0.777937,0.884042,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,17,3.11542,0.0416218,3.96028,3.38554,0.0127496,3.81957,0.234501,3.85257,1,1,-1,1,0,1,1,agree
DTLZ3,3,1,39,18,0.601849,0.387702,2.48698,3.62973,0.0035723,3.95516,0.00913242,3.94175,1,1,1,0,1,0,1,agree
DTLZ3,3,1,39,19,1.49164,0.0468148,3.00852,-1.84561,0.690251,0.915024,0.936484,2.87555,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,39,20,1.26242,0.73747,2.87417,-2.81203,0.126187,0.378422,0.146109,0,1,-1,1,0,1,1,1,abstain
DTLZ3,3,1,39,21,3.18318,0.0253716,4,-2.943,0.0342021,0.305708,0.574112,2.42664,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,39,22,1.78979,1.37057,3.18328,-3.06564,0.0645359,0.23761,0.0449701,0.370077,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,39,23,0.566239,0.00825854,2.46611,-0.259492,0.133009,1.7957,0.941534,2.42691,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,39,24,2.57048,0.0516227,3.64087,3.42966,0.0141109,3.84407,0.214676,3.80045,1,1,1,1,1,1,1,agree
DTLZ3,3,1,39,25,2.71061,0.449696,3.72301,-2.92591,0.0158944,0.315192,0.03414,0.431535,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,39,26,-2.05714,0.00795878,0.928441,3.70029,0.00154633,3.99433,0.162755,3.49534,-1,1,1,1,1,1,1,conflict
DTLZ3,3,1,39,27,2.39175,0.0172388,3.53611,2.66216,0.169708,3.41792,0.907783,3.52521,1,1,1,0,1,1,1,agree
DTLZ3,3,1,39,28,-1.19268,0.237801,1.43513,3.71049,0.0375392,4,0.13634,3.65031,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,29,1.37414,0.215431,2.93965,3.6563,0.000312231,3.96991,0.00145186,3.96841,1,1,1,1,1,1,1,agree
DTLZ3,3,1,39,30,-0.499501,1.47628,1.84143,-3.37615,0.0806679,0.0652022,0.0518121,0.157232,-1,-1,1,0,0,1,1,agree
DTLZ3,3,1,39,31,-1.03362,0.509545,1.52837,3.55474,0.0759984,3.91352,0.129793,3.60394,-1,1,-1,1,0,1,1,subwin
DTLZ3,3,1,39,32,-1.74903,0.150444,1.10904,3.60113,0.0153757,3.93928,0.0927305,3.67683,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,39,33,-1.85513,0.0152264,1.04684,-3.46533,0.0224182,0.0156875,0.595516,0.629758,-1,-1,1,1,1,0,1,agree
DTLZ3,3,1,39,34,0.84035,0.0213554,2.62677,-0.288136,0.2117,1.7798,0.908364,2.54916,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,39,35,1.99093,0.130971,3.30117,0.0137321,0.389632,1.94741,0.748423,2.9606,1,1,1,0,1,1,1,agree
DTLZ3,3,1,39,36,-2.24088,0.0143051,0.820745,3.6899,0.000227472,3.98857,0.0157192,3.93877,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,37,1.57405,2.56659,3.05683,-3.16975,0.0203004,0.179805,0.00784781,0.202384,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,39,38,2.68166,0.138107,3.70604,-1.07285,0.100204,1.34409,0.420476,2.33723,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,39,39,-1.56765,0.490413,1.21535,-3.4431,0.0120924,0.0280288,0.0240662,0.0566031,-1,-1,1,1,1,0,1,agree
DTLZ3,3,1,39,40,1.56345,0.059556,3.05061,2.51534,0.550172,3.3364,0.902322,3.07853,1,1,1,1,1,0,1,agree
DTLZ3,3,1,39,41,-2.67986,0.530809,0.563441,3.36454,0.173051,3.80791,0.24586,0,-1,1,1,1,1,0,1,abstain
DTLZ3,3,1,39,42,-3.5458,0.00175722,0.0558783,3.54783,0.00886963,3.90968,0.834581,0.693372,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,39,43,-1.26121,1.47777,1.39497,1.20381,0.49123,2.60818,0.249482,0,-1,1,-1,1,0,1,1,abstain
DTLZ3,3,1,39,44,1.19746,0.830802,2.83609,-3.26612,0.131058,0.126297,0.136255,0,1,-1,-1,1,0,1,1,abstain
DTLZ3,3,1,39,45,-2.98744,1.33096,0.383155,2.87523,0.0359442,3.53623,0.0262967,3.45331,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,1,39,46,-3.13349,0.0282197,0.29755,3.61797,0.0277557,3.94863,0.495856,2.13822,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,39,47,2.69369,0.473639,3.71309,-2.27043,0.258757,0.679142,0.353302,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,1,39,48,-3.35669,0.00544782,0.166725,3.61838,0.00799141,3.94885,0.594619,1.69993,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,39,49,0.552192,0.184712,2.45787,-0.222635,0.0216746,1.81616,0.105023,1.88356,1,-1,1,1,1,0,1,conflict
DTLZ3,3,1,39,50,2.33887,0.643905,3.50512,-2.31247,0.0863478,0.655804,0.118245,0.99272,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,1,0.460425,2.64553,2.63702,0.968904,0.572809,2.54722,0.177983,2.5632,1,1,1,1,1,0,1,agree
DTLZ3,3,1,40,2,-1.57177,4.03423,1.2963,3.29407,0.155865,3.8641,0.0371988,3.76858,-1,1,1,1,1,1,1,subwin
DTLZ3,3,1,40,3,-2.96943,0.200642,0.374211,3.07795,0.0584208,3.7417,0.225511,2.9823,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,40,4,1.78852,0.0733551,3.51321,-1.03479,1.16991,1.4124,0.940997,3.38926,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,40,5,-1.49757,7.48133,1.34526,2.88288,0.606074,3.63122,0.0749405,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,1,40,6,0.237761,0.31671,2.49012,2.96096,0.44873,3.67544,0.586238,2.98056,1,1,1,1,1,0,1,agree
DTLZ3,3,1,40,7,0.976696,0.0262391,2.97762,0.571051,0.641092,2.32189,0.960679,2.95184,1,1,1,1,1,1,1,agree
DTLZ3,3,1,40,8,-2.50202,3.37556,0.68258,2.71966,0.495156,3.53878,0.127924,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,1,40,9,-3.24887,0.0479542,0.189852,3.39415,0.0289425,3.92078,0.376384,2.51652,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,40,10,0.219371,1.85134,2.47799,2.80064,0.784917,3.58464,0.297739,3.25515,1,1,1,1,1,0,1,agree
DTLZ3,3,1,40,11,1.38402,0.301875,3.24635,-3.12565,0.231605,0.228218,0.434141,1.53851,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,40,12,1.61669,0.63836,3.39985,-2.48493,1.07806,0.591101,0.628086,2.35524,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,13,-3.46775,0.0239109,0.0454488,3.48866,0.00269625,3.97431,0.101365,3.57606,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,40,14,-2.81419,0.0617476,0.476628,3.46779,0.0334256,3.96249,0.351211,2.73822,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,40,15,2.16418,0.21198,3.76105,-1.46177,0.187026,1.17058,0.46873,2.38481,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,16,2.42684,0.145061,3.93434,-1.34155,0.454395,1.23867,0.758012,3.28202,1,-1,1,1,1,1,1,conflict
DTLZ3,3,1,40,17,-3.41733,0.0585061,0.0787163,3.36691,0.0470085,3.90536,0.445518,2.20052,-1,1,1,1,1,0,1,conflict
DTLZ3,3,1,40,18,-1.70735,0.143844,1.20685,3.4445,0.0564485,3.9493,0.281833,3.17639,-1,1,1,1,1,1,1,conflict
DTLZ3,3,1,40,19,2.31978,0.299165,3.8637,1.59599,0.62264,2.90238,0.675457,3.55171,1,1,1,1,1,1,1,agree
DTLZ3,3,1,40,20,0.750248,0.156526,2.82822,-2.69851,0.64793,0.470135,0.805425,2.3694,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,21,0.650867,0.654637,2.76266,-0.860786,1.02905,1.51095,0.611188,2.27598,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,22,-2.58655,0.0913853,0.626812,3.4336,0.0709415,3.94313,0.43703,2.4938,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,40,23,-3.53664,0.0277612,0,3.53402,0.0815206,4,0.745962,1.01615,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,1,40,24,1.85839,0.408405,3.55931,-0.862336,0.148647,1.51007,0.266846,2.05691,1,-1,1,0,1,1,1,conflict
DTLZ3,3,1,40,25,1.67546,0.242983,3.43863,-3.26727,0.0219169,0.148013,0.0827398,0.420277,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,40,26,-0.358462,0.162752,2.09677,3.37333,0.149218,3.90899,0.478309,3.04219,-1,1,1,0,1,0,1,conflict
DTLZ3,3,1,40,27,1.9656,0.0705012,3.63004,-0.463529,0.827942,1.73594,0.921529,3.48141,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,28,1.50851,0.15482,3.32848,2.89694,0.493715,3.63918,0.761277,3.40265,1,1,1,0,1,1,1,agree
DTLZ3,3,1,40,29,2.00824,0.00285083,3.65817,0.975956,4.33405,2.55121,0.999342,3.65744,1,1,1,0,1,1,1,agree
DTLZ3,3,1,40,30,2.30927,0.0347906,3.85677,-3.20544,0.0791849,0.183029,0.69475,2.73536,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,40,31,2.40652,0.123786,3.92093,-2.64208,0.638923,0.502096,0.837702,3.36606,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,1,40,32,1.3243,0.468864,3.20695,2.93664,0.414557,3.66167,0.469263,3.44828,1,1,1,1,1,1,1,agree
DTLZ3,3,1,40,33,1.62772,0.917609,3.40712,-2.49953,0.590144,0.582831,0.391406,0,1,-1,-1,1,0,1,1,abstain
DTLZ3,3,1,40,34,1.45452,0.226161,3.29286,-2.99698,0.345044,0.301093,0.604063,2.10831,1,-1,-1,1,0,1,0,conflict
DTLZ3,3,1,40,35,2.47563,0.201244,3.96652,-3.00983,0.351515,0.293814,0.635928,2.62939,1,-1,1,0,0,1,1,conflict
DTLZ3,3,1,40,36,2.52637,0.054731,4,-2.17193,0.683421,0.76837,0.925853,3.76038,1,-1,1,1,1,1,1,conflict
