algorithm,problem,M,D,runId,state,actualFE,IGD,provenance,note,file
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,6,existing,300,7.12119194717763,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_6.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,7,existing,300,6.67375530636651,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_7.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,8,existing,300,6.24149832775755,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_8.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,9,existing,300,6.62919491818475,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_9.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,10,existing,300,6.10172857397882,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_10.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,11,existing,300,7.59184528726782,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_11.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,12,existing,300,6.89045633884363,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_12.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,13,existing,300,6.8965287338676,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_13.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,14,existing,300,5.92360653223425,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_14.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,15,existing,300,5.38250973607546,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_15.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,16,existing,300,6.43612984768181,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_16.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,17,existing,300,5.84522348401251,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_17.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,18,existing,300,6.38613556179406,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_18.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_19.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_20.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_21.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_22.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_23.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_24.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_25.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,26,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_26.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,27,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_27.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,28,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_28.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,29,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_29.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,WFG4,10,30,30,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_30.mat
REMO,WFG5,10,30,1,existing,300,6.80605138508171,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_1.mat
REMO,WFG5,10,30,2,existing,300,7.4582133472562,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_2.mat
REMO,WFG5,10,30,3,existing,300,6.95961561566473,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_3.mat
REMO,WFG5,10,30,4,existing,300,6.86735468328604,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_4.mat
REMO,WFG5,10,30,5,existing,300,7.30485294365585,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_5.mat
REMO,WFG5,10,30,6,existing,300,6.99079776540886,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_6.mat
REMO,WFG5,10,30,7,existing,300,7.18205083566809,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_7.mat
REMO,WFG5,10,30,8,existing,300,6.25459356721011,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_8.mat
REMO,WFG5,10,30,9,existing,303,6.87055850058229,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_9.mat
REMO,WFG5,10,30,10,existing,300,5.77120484919082,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_10.mat
REMO,WFG5,10,30,11,existing,301,6.82140840096438,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_11.mat
REMO,WFG5,10,30,12,existing,305,7.17111751995279,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_12.mat
REMO,WFG5,10,30,13,existing,300,7.3612963312855,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_13.mat
REMO,WFG5,10,30,14,existing,300,6.70921651248396,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_14.mat
REMO,WFG5,10,30,15,existing,300,6.24665131047496,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_15.mat
REMO,WFG5,10,30,16,existing,300,7.62971065739261,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_16.mat
REMO,WFG5,10,30,17,existing,302,7.8726677166995,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_17.mat
REMO,WFG5,10,30,18,existing,300,6.72133548099059,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_18.mat
REMO,WFG5,10,30,19,existing,300,7.33751368379401,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_19.mat
REMO,WFG5,10,30,20,existing,300,7.75272255286582,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_20.mat
REMO,WFG5,10,30,21,existing,300,7.3740513424528,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_21.mat
REMO,WFG5,10,30,22,existing,300,6.64431313385007,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_22.mat
REMO,WFG5,10,30,23,existing,300,6.05376209078478,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_23.mat
REMO,WFG5,10,30,24,existing,302,6.78291839055149,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_24.mat
REMO,WFG5,10,30,25,existing,300,6.48283527329082,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_25.mat
REMO,WFG5,10,30,26,existing,303,6.98888565813626,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_26.mat
REMO,WFG5,10,30,27,existing,303,7.87555232229032,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_27.mat
REMO,WFG5,10,30,28,existing,303,7.09524712414924,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_28.mat
REMO,WFG5,10,30,29,existing,300,6.80155744446471,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_29.mat
REMO,WFG5,10,30,30,existing,300,6.76799984954318,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_30.mat
PIEA,WFG5,10,30,1,existing,300,5.77972451833984,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_1.mat
PIEA,WFG5,10,30,2,existing,300,5.42342205388357,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_2.mat
PIEA,WFG5,10,30,3,existing,300,5.82768335420516,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_3.mat
PIEA,WFG5,10,30,4,existing,300,5.94438616640904,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_4.mat
PIEA,WFG5,10,30,5,existing,300,5.40879490241909,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_5.mat
PIEA,WFG5,10,30,6,existing,300,5.85837419022868,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_6.mat
PIEA,WFG5,10,30,7,existing,300,6.42341070515119,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_7.mat
PIEA,WFG5,10,30,8,existing,300,5.46887861381925,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_8.mat
PIEA,WFG5,10,30,9,existing,300,5.66380267496726,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_9.mat
PIEA,WFG5,10,30,10,existing,300,5.90750239111797,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_10.mat
PIEA,WFG5,10,30,11,existing,300,5.65486827230606,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_11.mat
PIEA,WFG5,10,30,12,existing,300,5.77312401279925,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_12.mat
PIEA,WFG5,10,30,13,existing,300,5.51462890625382,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_13.mat
PIEA,WFG5,10,30,14,existing,300,5.85897679031015,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_14.mat
PIEA,WFG5,10,30,15,existing,300,6.05949704207974,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_15.mat
PIEA,WFG5,10,30,16,existing,300,5.9280736545359,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_16.mat
PIEA,WFG5,10,30,17,existing,300,5.50107697959966,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_17.mat
PIEA,WFG5,10,30,18,existing,300,5.5824180285252,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_18.mat
PIEA,WFG5,10,30,19,existing,300,5.49072245639007,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_19.mat
PIEA,WFG5,10,30,20,existing,300,5.75281490629225,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_20.mat
PIEA,WFG5,10,30,21,existing,300,5.56868632529058,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_21.mat
PIEA,WFG5,10,30,22,existing,300,5.18201203344474,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_22.mat
PIEA,WFG5,10,30,23,existing,300,5.69613219746997,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_23.mat
PIEA,WFG5,10,30,24,existing,300,5.23936893269178,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_24.mat
PIEA,WFG5,10,30,25,existing,300,5.67845787185978,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_25.mat
PIEA,WFG5,10,30,26,existing,300,5.30993106371288,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_26.mat
PIEA,WFG5,10,30,27,existing,300,5.46740339145943,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_27.mat
PIEA,WFG5,10,30,28,existing,300,5.38358882067096,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_28.mat
PIEA,WFG5,10,30,29,existing,300,5.52532207753614,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_29.mat
PIEA,WFG5,10,30,30,existing,300,6.36737335572083,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PIEA\PIEA_WFG5_M10_D30_30.mat
CSEA,WFG5,10,30,1,existing,302,7.02031955291682,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_1.mat
CSEA,WFG5,10,30,2,existing,310,6.85226861670165,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_2.mat
CSEA,WFG5,10,30,3,existing,308,6.47786932263514,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_3.mat
CSEA,WFG5,10,30,4,existing,304,7.53533193091492,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_4.mat
CSEA,WFG5,10,30,5,existing,310,7.21597354305814,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_5.mat
CSEA,WFG5,10,30,6,existing,310,7.46742802292719,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_6.mat
CSEA,WFG5,10,30,7,existing,304,7.31586760991784,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_7.mat
CSEA,WFG5,10,30,8,existing,305,6.24667958299603,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_8.mat
CSEA,WFG5,10,30,9,existing,307,7.20035454482164,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_9.mat
CSEA,WFG5,10,30,10,existing,303,7.14352104424839,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_10.mat
CSEA,WFG5,10,30,11,existing,308,6.60291331320978,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_11.mat
CSEA,WFG5,10,30,12,existing,300,7.67039429043896,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_12.mat
CSEA,WFG5,10,30,13,existing,309,6.76540893832619,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_13.mat
CSEA,WFG5,10,30,14,existing,310,7.60131160449145,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_14.mat
CSEA,WFG5,10,30,15,existing,310,7.45574905789938,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_15.mat
CSEA,WFG5,10,30,16,existing,309,7.04195758484331,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_16.mat
CSEA,WFG5,10,30,17,existing,303,7.42644776808528,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_17.mat
CSEA,WFG5,10,30,18,existing,308,6.79966724376312,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_18.mat
CSEA,WFG5,10,30,19,existing,305,7.89958257971634,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_19.mat
CSEA,WFG5,10,30,20,existing,309,7.03334986069222,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_20.mat
CSEA,WFG5,10,30,21,existing,303,7.07776424661216,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_21.mat
CSEA,WFG5,10,30,22,existing,310,7.56418271939147,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_22.mat
CSEA,WFG5,10,30,23,existing,306,7.32185767080712,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_23.mat
CSEA,WFG5,10,30,24,existing,309,7.50674175849444,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_24.mat
CSEA,WFG5,10,30,25,existing,306,6.93367748508642,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_25.mat
CSEA,WFG5,10,30,26,existing,303,6.95554956338575,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_26.mat
CSEA,WFG5,10,30,27,existing,310,8.26452672539293,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_27.mat
CSEA,WFG5,10,30,28,existing,307,7.67034772620105,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\CSEA\CSEA_WFG5_M10_D30_28.mat
